,tweet_id,text,task1,task2,ID
1353,1.1237634961838367e+18,"RT @ZackMeisel: Looking at Corey Kluber’s face on the replay will tell you nothing, of course. But Kluber not even attempting to pick up th…",NOT,NONE,hasoc_2020_en_1649
1354,1.1268125748282861e+18,"RT @chamwink: daniel ig update with a long letter😭

he said he wrote this as he want to deliver the news personally to fans who have waited…",NOT,NONE,hasoc_2020_en_368
1355,1.1268637327500781e+18,@boooootyfull_ you’re my boyfriend 😂😂,NOT,NONE,hasoc_2020_en_4053
1360,1.1270400528891167e+18,"RT @theblondeMD: Every time I go on a rant I lose followers but honestly if you’re anti vax, or anti choice I dont want you here anyway 👏🏼…",NOT,NONE,hasoc_2020_en_332
1361,1.1269957316786258e+18,"RT @INTLRich: A next ting, dem lecturer ya wah fit 4 months worth a work inna 2 hours. Mi look like mi have infinity gauntlet pon mi hand a…",NOT,NONE,hasoc_2020_en_444
1365,1.1236167961859932e+18,"RT @papicurl: when lany said;

“the only way to get past this feeling, is to tell myself you're not coming back.”

I really felt that.",NOT,NONE,hasoc_2020_en_2724
1366,1.1236071912342733e+18,and she is fine. 😩😭,NOT,NONE,hasoc_2020_en_659
1368,1.1303265795136307e+18,"RT @SavinTheBees: I dislike the “all or none” “why not both” mentality.

Yes you’re allowed to like everything you want, thats fine. But th…",NOT,NONE,hasoc_2020_en_1709
1369,1.12374612336828e+18,"RT @BarcaUniversal: Van Dijk (Liverpool): ""There is no answer to Messi. No one has one. I’m just glad I don’t play in Spain to face him eve…",NOT,NONE,hasoc_2020_en_4644
1370,1.1270794751523962e+18,"@iChanticleer Apparently you can block in bulk apparently, even people you've never interacted with, equally as wei… https://t.co/lbUldU2UU0",NOT,NONE,hasoc_2020_en_3997
1371,1.1236245598471209e+18,@CCabelloNews A bop is coming! He’s the legend!!!,NOT,NONE,hasoc_2020_en_54
1372,1.1267442034913402e+18,Jesus these trains are utter crap!! Not sure how they are still running! @northernassist #publictransport #trains,NOT,NONE,hasoc_2020_en_358
1374,1.1269539312827635e+18,"RT @ChuckCallesto: Rep. Tlaib submits measure to REMOVE President Trump from Office...

https://t.co/5iwb8yqdbZ",NOT,NONE,hasoc_2020_en_2642
1375,1.1300984177688371e+18,The opinion word ankasa Ghanaians get problem plus am,NOT,NONE,hasoc_2020_en_2653
1377,1.1268898548878377e+18,Eternal Child @HarshaVasishta avarige yappie yappie birthday 🙋🏻‍♂️,NOT,NONE,hasoc_2020_en_4074
1380,1.1269392176473784e+18,@RobLowe @DanaPerino You're an inspiration to the rest of us.,NOT,NONE,hasoc_2020_en_1277
1381,1.1235858883767665e+18,@Iam_kristians Need 😩😩😩,NOT,NONE,hasoc_2020_en_900
1382,1.1234898136619827e+18,RT @louirosequartz: Why do people get upset at artists who post personal art while they have commissions? A chef can spend the night workin…,NOT,NONE,hasoc_2020_en_4827
1384,1.1236805118917837e+18,"RT @themunalisa_: ⠀
⠀
⠀
⠀
⠀
⠀
⠀
⠀
⠀

               Day 120 of 365

you’re going to get yourself where you want to be. 
⠀
⠀
⠀
⠀
⠀
⠀
⠀
⠀
⠀
⠀…",NOT,NONE,hasoc_2020_en_2051
1385,1.123607493224149e+18,RT @joelycett: Here’s my #GameofThrones theory: Bran can see everything - we presume he’s looking at important stuff but he’s actually spen…,NOT,NONE,hasoc_2020_en_1252
1387,1.1302373708408301e+18,Wow I totally underestimated you as a friend. You’re a legend.,NOT,NONE,hasoc_2020_en_5199
1389,1.1236033870298317e+18,"RT @chanknots: chan: i can't move everyone's hearts but i can make it for this one person
chan: *sings 19*
jisung: *immediately reacts to i…",NOT,NONE,hasoc_2020_en_3310
1390,1.1270179950651474e+18,Just the one unfollower today found tracked by https://t.co/Pnyd8uG93w,NOT,NONE,hasoc_2020_en_1145
1391,1.1234971830373294e+18,RT @rubberduckychan: like father           like son https://t.co/7txdAb87At,NOT,NONE,hasoc_2020_en_5085
1393,1.1235925111785965e+18,"A2: Completion of data analysis for two empirical studies, two chapters drafted, literature review for two addition… https://t.co/PUNUoniZs0",NOT,NONE,hasoc_2020_en_423
1395,1.1236839637788056e+18,"@Spaziotwat question;

do we have to crucify him this time, or can we get more creative?

like force him into one o… https://t.co/rsOc4EGee8",NOT,NONE,hasoc_2020_en_106
1396,1.1268953410166253e+18,"@SethShruti @TIME Bhakts are not less educated , so till now they are not able to get it",NOT,NONE,hasoc_2020_en_3505
1397,1.1268353037534413e+18,"Over 100K illegal immigrants apprehended or turned away in April, CBP reveals-Of the nearly 110,000, 10,167 people… https://t.co/GtuMS6kRm2",NOT,NONE,hasoc_2020_en_3774
1399,1.1302198848042227e+18,RT @dannygonzalez: All these years I thought Jake Paul had no comedic talent but then he made a video trying to cancel Cody Ko for being a…,NOT,NONE,hasoc_2020_en_4359
1400,1.1302539173658542e+18,"RT @RetroNewsNow: 📺On May 19, 1977, former President Richard M. Nixon told David Frost: 'Well, when the president does it, that means that…",NOT,NONE,hasoc_2020_en_4297
1401,1.1268985622756595e+18,RT @itssCOOP_: no DEAD ASS😂🗣 https://t.co/ep0a3Ujq7e,NOT,NONE,hasoc_2020_en_4588
1402,1.1235394196996014e+18,RT @5Strat: ICYMI - AG Barr is having to go slow on waking America up to the coup attempt. If you look in the MSM you can see they're slowl…,NOT,NONE,hasoc_2020_en_2914
1403,1.1270221474135283e+18,DROP THE PIECE!!!! 😭😭,NOT,NONE,hasoc_2020_en_3592
1408,1.1237211966238104e+18,"RT @babyjeytwt: Scroll down
⠀

⠀⠀

⠀

⠀
⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to retweet,…",NOT,NONE,hasoc_2020_en_5272
1409,1.1235464073974168e+18,@GOP @EricTrump No increase because there where no jobs. Obama said he could not pull jobs out of his hat.,NOT,NONE,hasoc_2020_en_876
1410,1.123689575782785e+18,"@_dreafresh I would be super down, but it would have to be after I come back from Vegas, 🤞🏼 I don’t spend everythin… https://t.co/WHjoDXovVJ",NOT,NONE,hasoc_2020_en_1926
1411,1.1235095981896947e+18,RT @CllrNickSmall: Never forget that the Tories couldn't have brought in austerity without the Lib Dems.  #VoteLabour2May https://t.co/MoA0…,NOT,NONE,hasoc_2020_en_168
1412,1.1270465792553329e+18,"RT @RKSinhaBJP: I am humbled by the words of Mr @ShatruganSinha (whom I have been calling as ""Sonu Bhaiya"" always) for me and my son Ritura…",NOT,NONE,hasoc_2020_en_4049
1413,1.13027059812975e+18,"@AhlLudde @ultrajoecomic since i couldn't have said it better myself, here's a quote from MLK that perfectly descri… https://t.co/RskZ48bfVE",NOT,NONE,hasoc_2020_en_2906
1417,1.1301176570161152e+18,@nhikkyB You’re welcome 😊,NOT,NONE,hasoc_2020_en_3900
1419,1.1235509288697651e+18,@realDonaldTrump Lolol😂😂😂😂😂,NOT,NONE,hasoc_2020_en_226
1421,1.1301700690261074e+18,"This dude is fucking ridiculous, is he made of rubber?",NOT,NONE,hasoc_2020_en_1189
1423,1.1270350575106784e+18,@CNewlove5 @PJHughes45 Why would you even go there?  Show me on the doll where @PJHughes45 touched you.  That's low class man.,NOT,NONE,hasoc_2020_en_454
1426,1.1268353624904088e+18,"""How was your field trip, buddy?"" ""Great! I hung out with [friend] and his mom. Her name is Nicole. Just like @nicolebyer from @NailedIt!""",NOT,NONE,hasoc_2020_en_2648
1427,1.126889255115137e+18,Do you know which two REC line workers have volunteered to help bring first-time electricity to a rural Bolivian vi… https://t.co/KkfRQ4nu4m,NOT,NONE,hasoc_2020_en_2453
1429,1.130161382643708e+18,"@Deagonfly I couldn't agree more. Yes, We go abroad and expect to abide by that country's laws. Is it so strange th… https://t.co/mxbl3JIGAH",NOT,NONE,hasoc_2020_en_785
1430,1.1303262271962848e+18,"KB, Juelz, jatasia, yasier and Lennard all finna get put out 😭",NOT,NONE,hasoc_2020_en_8
1432,1.1236817198513357e+18,@AkiyoshiKitaoka Think this would work with other shapes? Like something square or oblong?,NOT,NONE,hasoc_2020_en_4821
1433,1.1269209430482451e+18,OMGosh!! SICK!!,NOT,NONE,hasoc_2020_en_3632
1436,1.127020700374487e+18,@Anishaflower @LuciferNetflix Get it!!,NOT,NONE,hasoc_2020_en_5398
1437,1.1268840709301779e+18,RT @KylahGuion: I wanted her to BLOW blow up here and I think we failed her. Like she really could’ve been a legend. I think people forget…,NOT,NONE,hasoc_2020_en_4306
1438,1.1268522193856019e+18,"RT @Complex: 25 years ago today, The Fresh Prince of Bel-Air aired the saddest scene ever.

I'm not crying, you're crying. 
https://t.co/pZ…",NOT,NONE,hasoc_2020_en_1712
1441,1.1236112639244083e+18,"I don’t like this, but I get it. https://t.co/D2keqSV7W0",NOT,NONE,hasoc_2020_en_5335
1444,1.1237870262293545e+18,You can go to college/university if you want to but you should know that any school that isn’t free is being sold t… https://t.co/F4vKe1UUzK,NOT,NONE,hasoc_2020_en_611
1445,1.126867260180697e+18,RT @_a_e___: If you legit think someone should go to jail for murder because they get an abortion you can unfollow me now,NOT,NONE,hasoc_2020_en_2205
1446,1.1302979323962243e+18,"RT @The_Gospels: Jesus said to him, ""I am the way, and the truth, and the life; no one comes to the Father but through Me."" -John 14:6",NOT,NONE,hasoc_2020_en_880
1450,1.1301345852228033e+18,"RT @FootbalIStuff: Roy Keane: ''You look at Matthijs de Ligt, he’s captaining Ajax at 19 years old earning a modest wage. Meanwhile Rashfor…",NOT,NONE,hasoc_2020_en_1934
1452,1.123493261375443e+18,"You just start at the base and work your way up, then give it a good tug once you get to the top.",NOT,NONE,hasoc_2020_en_4066
1453,1.1234805945650094e+18,"RT @GDE60: @TheNewEuropean I certainly won't vote Labour unless they become a pro-EU, Remain party. Under the present leadership,  that isn…",NOT,NONE,hasoc_2020_en_1696
1454,1.1300709786068461e+18,RT @TanviSh59050766: @realDonaldTrump Best President Ever 🇺🇸🇺🇸🇺🇸,NOT,NONE,hasoc_2020_en_122
1455,1.1270124417858642e+18,"ICYMI: Where to find the 'Found in Fatal Fields' Fortbyte in #Fortnite! 👀

https://t.co/40w4WT8ttg || #Fortnite… https://t.co/Sdo5k2ZlEU",NOT,NONE,hasoc_2020_en_1452
1458,1.126913934370304e+18,RT @KaylarWill: I want to be skinny so I can wear boyfriend jeans and not look like I’m about to go install someone’s WiFi.,NOT,NONE,hasoc_2020_en_3050
1462,1.1270789676625265e+18,"RT @ariesbryant_: I’m so glad Jhene Aiko said “you mf right, I’m bitter” bc ppl need to understand it’s ok to feel some type of way when so…",NOT,NONE,hasoc_2020_en_1287
1464,1.1234911306733896e+18,"RT @stylesmercurys: me on March 25,2015 coming out of bedroom door bawling to tell everyone Zayn has officially left One Direction: https:/…",NOT,NONE,hasoc_2020_en_1615
1465,1.1301138276039187e+18,"‘If we learn no more from a Gospel or a sermon on the Gospel than to know our Lord Jesus Christ better, to be proud… https://t.co/TOuxyczR7R",NOT,NONE,hasoc_2020_en_3512
1466,1.1303318559478866e+18,"Its fine, i always be like that and noe one cares 😂😂😂",NOT,NONE,hasoc_2020_en_4065
1469,1.1270254986667992e+18,"RT @IlhanMN: This is the “unusual” leadership you get when you elect “unusual” candidates.

As a mom of three who never had access to the k…",NOT,NONE,hasoc_2020_en_2107
1470,1.1237435354744013e+18,me calling Valentina to see if my livestream is behind,NOT,NONE,hasoc_2020_en_834
1471,1.1267924505619825e+18,"@Pseudo_Nihonjin @ragnarock4455 You know I totally get what you're going, but come on it still awesome that ff7 is… https://t.co/E0ICx3nVsC",NOT,NONE,hasoc_2020_en_1483
1472,1.1302226068992082e+18,"@SU_Z_Q You're a psychotherapist???  Physician, heal thyself!    #LiberalismIsAMentalDisorder",NOT,NONE,hasoc_2020_en_3788
1473,1.1270555256890776e+18,RT @Toonz_2You: I need a “ come spend a night “ text 😩,NOT,NONE,hasoc_2020_en_3197
1474,1.1236992436408607e+18,@podcast_house @NBCSBears @bearsaddict1976 Cut Throat,NOT,NONE,hasoc_2020_en_3783
1475,1.1270770298731642e+18,"RT @FullBushFever: When you’re in the mood for a facial, but don’t have the patience to set up a hookup. Watch me spray my own face in the…",NOT,NONE,hasoc_2020_en_4762
1477,1.1300262254000128e+18,"RT @nyaikae: Dating Advice

If they like you , you'll know. If they don't you'll be confused.
That's all you need to know https://t.co/K3mi…",NOT,NONE,hasoc_2020_en_1749
1479,1.1303045048663283e+18,I literally have so much to say about this cause of experiences I’ve had lol “close your legs and close your mouth”… https://t.co/wtHpx5Uz54,NOT,NONE,hasoc_2020_en_3955
1480,1.1300842577858968e+18,"RT @SPOTLIGHTBTS: if you’re going to the concert later on today and for the rest of other concerts as well, use this to sing along during n…",NOT,NONE,hasoc_2020_en_167
1483,1.1270795590509075e+18,@baekhyuncrack card and keychain,NOT,NONE,hasoc_2020_en_1317
1484,1.1269543800691507e+18,"RT @HamillHimself: To infinity and beyond, my friend. No one's ever really gone when they're in our hearts forever. 💔 #ThankYouPeter
#Alway…",NOT,NONE,hasoc_2020_en_1746
1488,1.1235537684093747e+18,RT @darrendh_: Feeling sick 🤧🤧 https://t.co/BV7CLfYkIo,NOT,NONE,hasoc_2020_en_2613
1489,1.1301528933849743e+18,"@RoliLeaks good job kodingu, you absolute fool, you ruined it and any chance it has of ever releasing",NOT,NONE,hasoc_2020_en_3655
1490,1.1269456349410632e+18,the south is an embodiment of almost everything i don’t like so why i am here!  silliness,NOT,NONE,hasoc_2020_en_570
1493,1.1236455313670144e+18,The numbers of wild salmon in Scotland's waterways are at their lowest ever level. Scientists warn that in the curr… https://t.co/7VxpjzVwV9,NOT,NONE,hasoc_2020_en_965
1495,1.1268235471444828e+18,@Megs_ISU So you're saying you're unbearable if you're not on drugs?,NOT,NONE,hasoc_2020_en_631
1496,1.1270502744373043e+18,Saved this one from the busy street today. Don’t really want another little creature in the house but he’s trying t… https://t.co/d6862WSkov,NOT,NONE,hasoc_2020_en_5363
1498,1.1300610213459804e+18,@alasdairmcgill You're amazing!!! Well done!!,NOT,NONE,hasoc_2020_en_9
1500,1.123523225474957e+18,At 3 pm today #HeerMaanJa,NOT,NONE,hasoc_2020_en_536
1501,1.1236423814657884e+18,"RT @ACEGlobal3: who else cried the moment their cactus era video start, why do they need to touch that button :’) https://t.co/yrc4ry74mo",NOT,NONE,hasoc_2020_en_5402
1504,1.1302920058322002e+18,"RT @GA_peach3102: The FIGHT for America BEGINS: Trump to invoke Insurrection Act

President is poised to invoke the Insurrection Act that a…",NOT,NONE,hasoc_2020_en_4999
1507,1.127082591536988e+18,"RT @BTSPublicity: 2019 MTV BRA Metrics 📊 — ""KPOP EXPLOSION"" (Estimated Total Update)

1. @BTS_twt : 1.5M🔥
2. E: 740K
3. G: 84K
4. B: 36K

#…",NOT,NONE,hasoc_2020_en_4155
1508,1.1235139728194847e+18,"RT @Kpoop_star: CALLING THE 19.5M FOLLOWERS OF BTS AND TO ALL THE ARMYS AROUND THE WORLD, WE NEED YOUR HELP TO VOTE

IF YOU SEE THIS PLEASE…",NOT,NONE,hasoc_2020_en_359
1509,1.130126234392961e+18,"RT @BtzuWRLD: F/A i need a good team 
- I‘m Slayer will drop my kills if u give me good calls and dont scream all the time
- No kids , no b…",NOT,NONE,hasoc_2020_en_4316
1512,1.1301527801219565e+18,RT @cheet0_dust: We’re at stereo live and 70% of the people here don’t know he’s not here. Night culture handled this really poorly. No ann…,NOT,NONE,hasoc_2020_en_1932
1513,1.1303185389993124e+18,"Another hour! It's May 19, 2019 at 08:45PM",NOT,NONE,hasoc_2020_en_4811
1515,1.1270516543506268e+18,"RT @BTSBreakingNews: @BTS_twt yup, he's going to your concert",NOT,NONE,hasoc_2020_en_349
1517,1.1268996821464433e+18,@CNN Are these the same people who are traumatized by climate change? Some people just need to learn how to suck it… https://t.co/oKMQOMhXTf,NOT,NONE,hasoc_2020_en_2899
1519,1.1267912719667487e+18,@Lady_Redhaired I need more witchy jewelery,NOT,NONE,hasoc_2020_en_4391
1521,1.1238094951200643e+18,"RT @thehill: John Bolton on Venezuela: ""The Russians like nothing better than putting a thumb in our eye. They're using the Cubans as surro…",NOT,NONE,hasoc_2020_en_2781
1522,1.1269466876988416e+18,"RT @IvankaTrump: “It used to be very hard for an ex-offender to get a job” Cutler said. ""Everything has changed now.”

A roaring economy +…",NOT,NONE,hasoc_2020_en_1602
1523,1.1301559300567409e+18,"RT @tylerthecreator: OUT NOW, IF YOU LIKE, TELL A FRIEND, IF YOU HATE, TELL A FRIEND https://t.co/497nnwMBQA",NOT,NONE,hasoc_2020_en_1266
1526,1.1236523764964188e+18,"RT @DavidJollyFL: Imagine what these people would get away with but for the hard work of reporters.

Yet another good day to say thank you…",NOT,NONE,hasoc_2020_en_4617
1527,1.126930283788243e+18,"@lesbianironman Not to uhhh, go out on a limb and put my own neck on the chopping block but *whispers* she-ra is better....",NOT,NONE,hasoc_2020_en_3706
1529,1.1270505009043456e+18,RT @muhdnqiuddin: I miss you. I hope you’re doing well.,NOT,NONE,hasoc_2020_en_1499
1530,1.1235816563238994e+18,"RT @_joonschild: Scroll down
⠀

⠀⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to rep…",NOT,NONE,hasoc_2020_en_721
